province,specialism,DP1_norm,DP2_norm,DP3_norm,SP1_norm,SP2_norm,SP3_norm,AS1_norm,AS2_norm,AS3_norm,DP,SP,AS,CGI,incomplete_AS
Fryslân,Plastic & Reconstructive Surgery,0.12876399478892267,0.3961257046952209,0.240228674288512,0.30027257154252673,0.8616298549363218,0.3002725715425268,0.606860780384298,0.6176627593409405,0.53296400535087185,0.2550394579242185,0.48739166600712513,0.5858291816920368,0.44275343520779353,FALSE
Fryslân,Psychiatry & Mental Health,0.00318221454293868,0.35651313422569886,0.240228674288512,0.7627029415325414,0.8550851749392414,0.7627029415325414,1,0.9776064662918176,0.8553289137997275,0.19997467435238317,0.7934970193347747,0.9443117933638483,0.4967358468435789,TRUE
Fryslân,Pulmonology,0.3627210797113716,0.5149634161037872,0.240228674288512,0.30027257154252673,0.8616298549363218,0.3002725715425268,0.5086342229199372,0.2511742023439218,0.6941464595752996,0.3726377233678902,0.48739166600712513,0.4846516282797196,0.4482270058849116,FALSE
Fryslân,Radiology & Interventional Radiology,1.90949624298612e-4,0.435738275164743,0.240228674288512,0.30027257154252673,0.8616298549363218,0.3002725715425267,0.24302258455955988,0.4465146534411456,0.6941464595752996,0.22538596635918454,0.48739166600712513,0.46122789919200163,0.3913351771861038,FALSE
Fryslân,Rehabilitation Medicine,0.10718808226700464,0.47535084563426505,0.240228674288512,0.30027257154252673,0.8616298549363218,0.3002725715425269,0.6320109439124487,0.6530087424412301,0.8553289137997275,0.2742558673965939,0.4873916660071252,0.7134495333844688,0.4916990222627293,FALSE
Fryslân,Rheumatology,0.16061144665245683,0.4951571308690262,0.240228674288512,0.30027257154252673,0.8616298549363218,0.3002725715425268,0.8349913494809689,0.8467808004452408,0.6941464595752996,0.29866575060333167,0.48739166600712513,0.7919728698338364,0.5260100954814311,FALSE
Fryslân,Sports Medicine & Other,0.01520361887037932,0.31690056375617676,0.240228674288512,0.30027257154252673,0.8616298549363218,0.3002725715425267,NA,NA,NA,0.19077761897168935,0.48739166600712513,NA,0.33908464248940723,TRUE
Fryslân,Urology,0.31486402175966405,0.5149634161037872,0.240228674288512,0.30027257154252673,0.8616298549363218,0.3002725715425268,0.6043586109142453,0.32969870916949084,0.53296400535087185,0.35668537071732104,0.48739166600712513,0.48900710847820267,0.44436138173421624,FALSE
Gelderland,Audiology,0.02292888535968687,0.4903896749557798,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,NA,NA,NA,0.3042841824282487,0.3523395520946502,NA,0.32831186726144945,TRUE
Gelderland,Cardiology,0.6855466858343673,0.6129870936947247,0.3995339869692794,0.2705644084463546,0.5158898393912418,0.27056440844635465,0.3747859799657568,0.643591996357186,0.7688408476618231,0.5660225888327904,0.35233955209465034,0.595739607994922,0.5047005829741209,FALSE
Gelderland,Cardiothoracic Surgery,0.01259065303651858,0.5312554812020946,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0,0.17466363339059174,1,0.3144600404026309,0.3523395520946502,0.3915545444635306,0.3527847123202706,FALSE
Gelderland,Clinical Genetics,0.01547137016319112,0.4086580624631498,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,NA,NA,NA,0.2745544731985401,0.3523395520946502,NA,0.31344701264659514,TRUE
Gelderland,Dermatology & Allergology,0.5005713029952231,0.42909096558630727,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.6151651737319563,0.5375792722953804,0.6037271674202683,0.44306541851693654,0.3523395520946502,0.5854905378158684,0.4602985028091517,FALSE
Gelderland,ENT,0.4009154783301644,0.4086580624631498,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.5517189803636675,0.3531926336541514,0.6532612714927348,0.40303584258753117,0.3523395520946502,0.5193909618368512,0.4249221188396775,FALSE
Gelderland,Gastroenterology & Hepatology,0.30411506963759155,0.4699567718326222,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.764878109881163,0.5481927999683525,0.7523294796376676,0.39120194281316434,0.3523395520946502,0.6884667964957277,0.47733609713451414,FALSE
Gelderland,General & Trauma Surgery,0.6864774068633739,0.4495238687094648,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.3568244902316644,0.3587476631033576,0.38907938310624707,0.5118450875140393,0.3523395520946502,0.3682171788137563,0.4108006061408153,FALSE
