province,specialism,SP2_norm
Limburg,Cardiology,0.6391217241398719
Limburg,Cardiothoracic Surgery,0.6391217241398719
Limburg,Clinical Genetics,0.6391217241398719
Limburg,Dermatology & Allergology,0.6391217241398719
Limburg,ENT,0.6391217241398719
Limburg,Gastroenterology & Hepatology,0.6391217241398719
Limburg,General & Trauma Surgery,0.6391217241398719
Limburg,Geriatrics & Elderly Care,0.6391217241398719
Limburg,Gynecology & Obstetrics,0.6391217241398719
Limburg,Internal Medicine,0.6391217241398719
Limburg,Neurology & Neurosurgery,0.6391217241398719
Limburg,Oncology & Radiotherapy,0.6391217241398719
Limburg,Ophthalmology,0.6391217241398719
Limburg,Orthopedics,0.6391217241398719
Limburg,Pain Management & Anaesthesiology,0.6391217241398719
Limburg,Pediatrics,0.6391217241398719
Limburg,Plastic & Reconstructive Surgery,0.6391217241398719
Limburg,Psychiatry & Mental Health,0.567213676319694
Limburg,Pulmonology,0.6391217241398719
Limburg,Radiology & Interventional Radiology,0.6391217241398719
Limburg,Rehabilitation Medicine,0.6391217241398719
Limburg,Rheumatology,0.6391217241398719
Limburg,Sports Medicine & Other,0.6391217241398719
Limburg,Urology,0.6391217241398719
Noord-Brabant,Audiology,0.5917250692242594
Noord-Brabant,Cardiology,0.59172506922426
Noord-Brabant,Cardiothoracic Surgery,0.5917250692242594
Noord-Brabant,Clinical Genetics,0.5917250692242594
Noord-Brabant,Dermatology & Allergology,0.5917250692242594
Noord-Brabant,ENT,0.5917250692242594
Noord-Brabant,Gastroenterology & Hepatology,0.5917250692242594
Noord-Brabant,General & Trauma Surgery,0.5917250692242594
Noord-Brabant,Geriatrics & Elderly Care,0.5917250692242594
Noord-Brabant,Gynecology & Obstetrics,0.5917250692242594
Noord-Brabant,Internal Medicine,0.5917250692242594
Noord-Brabant,Neurology & Neurosurgery,0.5917250692242594
Noord-Brabant,Oncology & Radiotherapy,0.5917250692242594
Noord-Brabant,Ophthalmology,0.5917250692242594
Noord-Brabant,Orthopedics,0.5917250692242594
Noord-Brabant,Pain Management & Anaesthesiology,0.5917250692242594
Noord-Brabant,Pediatrics,0.5917250692242594
Noord-Brabant,Plastic & Reconstructive Surgery,0.5917250692242594
Noord-Brabant,Psychiatry & Mental Health,0.5129968910259168
Noord-Brabant,Pulmonology,0.5917250692242594
Noord-Brabant,Radiology & Interventional Radiology,0.5917250692242594
Noord-Brabant,Rehabilitation Medicine,0.5917250692242594
Noord-Brabant,Rheumatology,0.5917250692242594
Noord-Brabant,Sports Medicine & Other,0.5917250692242594
Noord-Brabant,Urology,0.5917250692242594
Noord-Holland,Audiology,0.48637144654201603
Noord-Holland,Cardiology,0.48637144654201603
Noord-Holland,Cardiothoracic Surgery,0.48637144654201603
Noord-Holland,Clinical Genetics,0.48637144654201603
Noord-Holland,Dermatology & Allergology,0.48637144654201603
Noord-Holland,ENT,0.48637144654201603
Noord-Holland,Gastroenterology & Hepatology,0.48637144654201603
Noord-Holland,General & Trauma Surgery,0.48637144654201603
Noord-Holland,Geriatrics & Elderly Care,0.48637144654201603
Noord-Holland,Gynecology & Obstetrics,0.48637144654201603
Noord-Holland,Internal Medicine,0.48637144654201603
Noord-Holland,Neurology & Neurosurgery,0.48637144654201603
Noord-Holland,Oncology & Radiotherapy,0.48637144654201603
Noord-Holland,Ophthalmology,0.48637144654201603
Noord-Holland,Orthopedics,0.48637144654201603
