province,category,year,DP1_raw,DP2_raw,DP3_raw,DP1,DP2,DP3,DP,SP1_raw,SP2_raw,SP3_raw,SP1,SP2,SP3,SP,AS1_raw,AS2_raw,AS3_raw,AS1,AS2,AS3,AS,CGI,CGI_lo90,CGI_hi90,n_pillars_cgi,incomplete,hotspot_flag,wide_ribbon,expected_dbc,pop_total,share_65plus,supply_proxy,has_access_data
Gelderland,Cardiology,2030,0.42507197178032063,0.030977476677995983,0.025185514477593412,0.6927275866992806,0.33404126736531664,0.2261653798499083,0.41764474463816853,0.04786289014407992,0.23390500250689564,0.04773199162496501,0.9866970546554267,0.2908722825076961,0.982692807482501,0.7534207148818745,0.35396453663432587,1.031249647965028,-0.6940081189696479,0.3747859799657568,0.643591996357186,0.7688408476618231,0.595739607994922,0.5889350225049883,0.4719761898591824,0.719269997526529,3,FALSE,FALSE,TRUE,932177.739860876,2192988.015551,0.24098905010578228,FALSE,TRUE
Gelderland,Cardiology,2035,0.4270215807306025,0.05684565128318175,0.044491641557975005,0.6959276974818014,0.6129870936947247,0.39953398696927855,0.5694829260486016,0.09187420939566844,0.2169550227474212,0.09047542997401045,2.333023979371808,0.09442938755863335,2.2902346599616794,1.5725626756307072,0.35396453663432587,1.031249647965028,-0.6940081189696479,0.3747859799657568,0.643591996357186,0.7688408476618231,0.595739607994922,0.9125950698914101,0.6075923777867839,1.3649166874755914,3,FALSE,TRUE,TRUE,949732.3596375977,2224085.1575058,0.2582344998425728,FALSE,TRUE
Gelderland,Cardiothoracic Surgery,2025,0.010710987614117413,0,0,0.012590653036518585,0,0,0.004196884345506195,0.024452571342476834,0.2533205330899257,0.024452571342476834,0.2705644084463547,0.5158898393912419,0.2705644084463547,0.35233955209465045,0,-1.1688320363773974,-0.04626720793130985,0,0.17466363339059174,1,0.3915545444635306,0.2493636603012291,0.08455937400827636,0.37286755333428917,3,FALSE,FALSE,TRUE,23150.278767673582,2161358,0.2203373989871183,FALSE,TRUE
Gelderland,Cardiothoracic Surgery,2030,0.01082237124892542,0.026847146454263185,0.02518551447759345,0.01277347942880301,0.2895024317166078,0.22616537984990864,0.1761470969984398,0.04786289014407991,0.23390500250689564,0.04773199162496501,0.9866970546554265,0.2908722825076961,0.982692807482501,0.7534207148818745,0,-1.1688320363773974,-0.04626720793130985,0,0.17466363339059174,1,0.3915545444635306,0.4403741187812816,0.25522397873713065,0.6804295895150929,3,FALSE,FALSE,TRUE,23733.33044873715,2192988.015551,0.24098905010578228,FALSE,TRUE
Gelderland,Cardiothoracic Surgery,2035,0.01087200847097468,0.04926623111209085,0.04449164155797501,0.012854954541784641,0.5312554812020946,0.3995339869692786,0.314548140904386,0.09187420939566843,0.2169550227474212,0.09047542997401047,2.3330239793718075,0.09442938755863335,2.29023465996168,1.5725626756307072,0,-1.1688320363773974,-0.04626720793130985,0,0.17466363339059174,1,0.3915545444635306,0.7595551203328745,0.3899691282699432,1.3683067114069893,3,FALSE,FALSE,TRUE,24180.272672572115,2224085.1575058,0.2582344998425728,FALSE,TRUE
Gelderland,Clinical Genetics,2025,0.012466011822675288,0,0,0.01547137016319112,0,0,0.005157123387730373,0.024452571342476834,0.25332053308992564,0.02445257134247683,0.2705644084463547,0.5158898393912412,0.2705644084463546,0.3523395520946502,NA,NA,NA,NA,NA,NA,NA,0.17874833774119028,0.15045472267713658,0.2160656480342772,2,TRUE,FALSE,FALSE,26943.514381033816,2161358,0.2203373989871183,FALSE,FALSE
Gelderland,Clinical Genetics,2030,0.01259564596645294,0.02065165111866399,0.0251855144775934,0.015684153152941825,0.22269417824354443,0.2261653798499082,0.15484790374879817,0.04786289014407991,0.2339050025068956,0.04773199162496502,0.9866970546554265,0.29087228250769576,0.9826928074825012,0.7534207148818745,NA,NA,NA,NA,NA,NA,NA,0.4541343093153363,0.3962108931752504,0.5267687090549438,2,TRUE,FALSE,FALSE,27622.10065255459,2192988.015551,0.24098905010578228,FALSE,FALSE
Gelderland,Clinical Genetics,2035,0.012653416381208652,0.0378971008554545,0.04449164155797495,0.015778978182927315,0.4086580624631498,0.39953398696927805,0.2746570092051184,0.09187420939566841,0.21695502274742118,0.09047542997401045,2.333023979371807,0.09442938755863303,2.2902346599616794,1.5725626756307065,NA,NA,NA,NA,NA,NA,NA,0.9236098424179124,0.8159027621639486,1.0590170195188309,2,TRUE,FALSE,FALSE,28142.275565186916,2224085.1575058,0.2582344998425728,FALSE,FALSE
Gelderland,Dermatology & Allergology,2025,0.30800427130926655,0,0,0.5005713029952231,0,0,0.1668571009984077,0.024452571342476834,0.25332053308992564,0.024452571342476834,0.2705644084463547,0.5158898393912412,0.2705644084463547,0.35233955209465023,0.5809893307468477,0.5338673803621583,-1.1566801982827464,0.6151651737319563,0.5375792722953804,0.6037271674202683,0.5854905378158684,0.36822906363630875,0.22935475598806435,0.5185110619516274,3,FALSE,FALSE,TRUE,665707.4958284537,2161358,0.2203373989871183,FALSE,TRUE
Gelderland,Dermatology & Allergology,2030,0.311207209872056,0.021684233674597188,0.02518551447759352,0.5058286435655218,0.23382888715572167,0.22616537984990925,0.32194097019038426,0.047862890144079906,0.23390500250689558,0.047731991624965005,0.9866970546554262,0.2908722825076954,0.9826928074825008,0.7534207148818742,0.5809893307468477,0.5338673803621583,-1.1566801982827464,0.6151651737319563,0.5375792722953804,0.6037271674202683,0.5854905378158684,0.5536174076293756,0.39485200139642973,0.7167119780642186,3,FALSE,FALSE,TRUE,682473.6816024837,2192988.015551,0.24098905010578228,FALSE,TRUE
